ID	TIPO	CHEGADA	TEMPO_ESPERA	TEMPO_SERVICO	SAIDA	PASSO	SERVIDOR
4643	SIMPLES	4,70821	23,56165	0,00005	28,26990	AppServerRequest	AppServerRequest1
4643	SIMPLES	28,26990	54387,23285	0,00070	54415,50345	AppServerResponse	AppServerResponse1
4644	REGULAR	4,70833	23,56158	0,00175	28,27165	AppServerRequest	AppServerRequest1
4644	REGULAR	28,27165	54410,79337	0,00850	54439,07352	AppServerResponse	AppServerResponse1
4645	SIMPLES	4,70841	23,56324	0,00049	28,27214	AppServerRequest	AppServerRequest1
4645	SIMPLES	28,27214	54434,36462	0,00215	54462,63892	AppServerResponse	AppServerResponse1
4646	SIMPLES	4,71004	23,56210	0,00289	28,27503	AppServerRequest	AppServerRequest1
4646	SIMPLES	28,27503	54457,92599	0,00498	54486,20601	AppServerResponse	AppServerResponse1
4647	REGULAR	4,71023	23,56480	0,02859	28,30362	AppServerRequest	AppServerRequest1
4647	REGULAR	28,30362	54481,46719	0,02996	54509,80077	AppServerResponse	AppServerResponse1
4648	COMPLEXA	4,71126	23,59236	0,00007	28,30368	AppServerRequest	AppServerRequest1
4648	COMPLEXA	28,30368	54505,08945	0,00673	54533,39986	AppServerResponse	AppServerResponse1
4649	REGULAR	4,71166	23,59202	0,00143	28,30512	AppServerRequest	AppServerRequest1
4649	REGULAR	28,30512	54528,68676	0,00603	54556,99791	AppServerResponse	AppServerResponse1
4650	COMPLEXA	4,71216	23,59296	0,00104	28,30616	AppServerRequest	AppServerRequest1
4650	COMPLEXA	28,30616	54552,28471	0,00293	54580,59380	AppServerResponse	AppServerResponse1
4651	COMPLEXA	4,71354	23,59262	0,00507	28,31123	AppServerRequest	AppServerRequest1
4651	COMPLEXA	28,31123	54575,87518	0,00680	54604,19321	AppServerResponse	AppServerResponse1
4652	SIMPLES	4,71568	23,59555	0,00077	28,31200	AppServerRequest	AppServerRequest1
4652	SIMPLES	28,31200	54599,47677	0,00620	54627,79497	AppServerResponse	AppServerResponse1
4653	REGULAR	4,71797	23,59403	0,00515	28,31715	AppServerRequest	AppServerRequest1
4653	REGULAR	28,31715	54623,07185	0,01055	54651,39955	AppServerResponse	AppServerResponse1
4654	REGULAR	4,71832	23,59883	0,00453	28,32168	AppServerRequest	AppServerRequest1
4654	REGULAR	28,32168	54646,67671	0,01691	54675,01530	AppServerResponse	AppServerResponse1
4655	REGULAR	4,71927	23,60240	0,00014	28,32182	AppServerRequest	AppServerRequest1
4655	REGULAR	28,32182	54670,29588	0,00159	54698,61929	AppServerResponse	AppServerResponse1
4656	SIMPLES	4,72134	23,60048	0,00044	28,32226	AppServerRequest	AppServerRequest1
4656	SIMPLES	28,32226	54693,89751	0,00095	54722,22073	AppServerResponse	AppServerResponse1
4657	SIMPLES	4,72184	23,60042	0,00260	28,32486	AppServerRequest	AppServerRequest1
4657	SIMPLES	28,32486	54717,49629	0,00576	54745,82691	AppServerResponse	AppServerResponse1
4658	COMPLEXA	4,72256	23,60230	0,00805	28,33291	AppServerRequest	AppServerRequest1
4658	COMPLEXA	28,33291	54741,09630	0,00913	54769,43834	AppServerResponse	AppServerResponse1
4659	SIMPLES	4,72305	23,60986	0,00298	28,33589	AppServerRequest	AppServerRequest1
4659	SIMPLES	28,33589	54764,71231	0,00483	54793,05303	AppServerResponse	AppServerResponse1
4660	REGULAR	4,72370	23,61219	0,00975	28,34564	AppServerRequest	AppServerRequest1
4660	REGULAR	28,34564	54788,31958	0,02208	54816,68730	AppServerResponse	AppServerResponse1
4661	COMPLEXA	4,72505	23,62059	0,00420	28,34984	AppServerRequest	AppServerRequest1
4661	COMPLEXA	28,34984	54811,95805	0,00755	54840,31544	AppServerResponse	AppServerResponse1
4662	REGULAR	4,72560	23,62424	0,01395	28,36379	AppServerRequest	AppServerRequest1
4662	REGULAR	28,36379	54835,57589	0,01969	54863,95937	AppServerResponse	AppServerResponse1
4663	REGULAR	4,72572	23,63807	0,00670	28,37048	AppServerRequest	AppServerRequest1
4663	REGULAR	28,37048	54859,22695	0,02545	54887,62289	AppServerResponse	AppServerResponse1
4664	REGULAR	4,72658	23,64390	0,01023	28,38072	AppServerRequest	AppServerRequest1
4664	REGULAR	28,38072	54882,88607	0,01712	54911,28391	AppServerResponse	AppServerResponse1
4665	SIMPLES	4,73015	23,65057	0,00082	28,38154	AppServerRequest	AppServerRequest1
4665	SIMPLES	28,38154	54906,55294	0,00311	54934,93758	AppServerResponse	AppServerResponse1
4666	REGULAR	4,73050	23,65104	0,01288	28,39442	AppServerRequest	AppServerRequest1
4666	REGULAR	28,39442	54930,19420	0,01333	54958,60195	AppServerResponse	AppServerResponse1
4667	REGULAR	4,73092	23,66350	0,00004	28,39447	AppServerRequest	AppServerRequest1
4667	REGULAR	28,39447	54953,87099	0,03455	54982,30000	AppServerResponse	AppServerResponse1
4668	REGULAR	4,73101	23,66345	0,01315	28,40761	AppServerRequest	AppServerRequest1
4668	REGULAR	28,40761	54977,55584	0,02032	55005,98377	AppServerResponse	AppServerResponse1
4669	COMPLEXA	4,73284	23,67477	0,00394	28,41155	AppServerRequest	AppServerRequest1
4669	COMPLEXA	28,41155	55001,24699	0,00733	55029,66588	AppServerResponse	AppServerResponse1
4670	REGULAR	4,73286	23,67870	0,01452	28,42608	AppServerRequest	AppServerRequest1
4670	REGULAR	28,42608	55024,91850	0,01548	55053,36005	AppServerResponse	AppServerResponse1
4671	COMPLEXA	4,73338	23,69269	0,00469	28,43077	AppServerRequest	AppServerRequest1
4671	COMPLEXA	28,43077	55048,62198	0,01215	55077,06490	AppServerResponse	AppServerResponse1
4672	COMPLEXA	4,73358	23,69719	0,00130	28,43207	AppServerRequest	AppServerRequest1
4672	COMPLEXA	28,43207	55072,33001	0,00552	55100,76760	AppServerResponse	AppServerResponse1
4673	SIMPLES	4,73620	23,69587	0,00340	28,43547	AppServerRequest	AppServerRequest1
4673	SIMPLES	28,43547	55096,02800	0,00485	55124,46832	AppServerResponse	AppServerResponse1
4674	REGULAR	4,73632	23,69915	0,00135	28,43683	AppServerRequest	AppServerRequest1
4674	REGULAR	28,43683	55119,73065	0,00737	55148,17484	AppServerResponse	AppServerResponse1
4675	REGULAR	4,73876	23,69806	0,01142	28,44824	AppServerRequest	AppServerRequest1
4675	REGULAR	28,44824	55143,42466	0,02524	55171,89814	AppServerResponse	AppServerResponse1
4676	REGULAR	4,74000	23,70824	0,00225	28,45049	AppServerRequest	AppServerRequest1
4676	REGULAR	28,45049	55167,15589	0,01137	55195,61775	AppServerResponse	AppServerResponse1
4677	REGULAR	4,74027	23,71021	0,00490	28,45539	AppServerRequest	AppServerRequest1
4677	REGULAR	28,45539	55190,87258	0,01697	55219,34494	AppServerResponse	AppServerResponse1
4678	SIMPLES	4,74211	23,71328	0,00384	28,45923	AppServerRequest	AppServerRequest1
4678	SIMPLES	28,45923	55214,59899	0,00723	55243,06545	AppServerResponse	AppServerResponse1
4679	REGULAR	4,74333	23,71590	0,00033	28,45955	AppServerRequest	AppServerRequest1
4679	REGULAR	28,45955	55238,32180	0,00376	55266,78511	AppServerResponse	AppServerResponse1
4680	REGULAR	4,74583	23,71372	0,00044	28,45999	AppServerRequest	AppServerRequest1
4680	REGULAR	28,45999	55262,03884	0,00176	55290,50059	AppServerResponse	AppServerResponse1
4681	REGULAR	4,74688	23,71312	0,00636	28,46635	AppServerRequest	AppServerRequest1
4681	REGULAR	28,46635	55285,74736	0,02499	55314,23870	AppServerResponse	AppServerResponse1
4682	COMPLEXA	4,74941	23,71694	0,00252	28,46887	AppServerRequest	AppServerRequest1
4682	COMPLEXA	28,46887	55309,48677	0,00452	55337,96016	AppServerResponse	AppServerResponse1
4683	SIMPLES	4,75181	23,71706	0,00092	28,46979	AppServerRequest	AppServerRequest1
4683	SIMPLES	28,46979	55333,20743	0,00265	55361,67987	AppServerResponse	AppServerResponse1
4684	SIMPLES	4,75372	23,71607	0,00445	28,47424	AppServerRequest	AppServerRequest1
4684	SIMPLES	28,47424	55356,92170	0,01004	55385,40599	AppServerResponse	AppServerResponse1
4685	SIMPLES	4,75419	23,72005	0,00824	28,48248	AppServerRequest	AppServerRequest1
4685	SIMPLES	28,48248	55380,64356	0,00989	55409,13594	AppServerResponse	AppServerResponse1
4686	REGULAR	4,75427	23,72822	0,00901	28,49150	AppServerRequest	AppServerRequest1
4686	REGULAR	28,49150	55404,37266	0,01357	55432,87772	AppServerResponse	AppServerResponse1
4687	REGULAR	4,75473	23,73676	0,00245	28,49395	AppServerRequest	AppServerRequest1
4687	REGULAR	28,49395	55428,12053	0,00527	55456,61976	AppServerResponse	AppServerResponse1
4688	REGULAR	4,76016	23,73378	0,00544	28,49939	AppServerRequest	AppServerRequest1
4688	REGULAR	28,49939	55451,85415	0,01014	55480,36369	AppServerResponse	AppServerResponse1
4689	REGULAR	4,76077	23,73863	0,00424	28,50363	AppServerRequest	AppServerRequest1
4689	REGULAR	28,50363	55475,59868	0,00681	55504,10912	AppServerResponse	AppServerResponse1
4690	REGULAR	4,76119	23,74245	0,01152	28,51515	AppServerRequest	AppServerRequest1
4690	REGULAR	28,51515	55499,33641	0,02863	55527,88020	AppServerResponse	AppServerResponse1
4691	COMPLEXA	4,76198	23,75317	0,00737	28,52252	AppServerRequest	AppServerRequest1
4691	COMPLEXA	28,52252	55523,11085	0,00837	55551,64174	AppServerResponse	AppServerResponse1
4692	SIMPLES	4,76266	23,75986	0,00187	28,52439	AppServerRequest	AppServerRequest1
4692	SIMPLES	28,52439	55546,87722	0,00327	55575,40488	AppServerResponse	AppServerResponse1
4693	REGULAR	4,76292	23,76147	0,00773	28,53211	AppServerRequest	AppServerRequest1
4693	REGULAR	28,53211	55570,63423	0,01458	55599,18092	AppServerResponse	AppServerResponse1
4694	COMPLEXA	4,76323	23,76889	0,00105	28,53317	AppServerRequest	AppServerRequest1
4694	COMPLEXA	28,53317	55594,41664	0,00138	55622,95119	AppServerResponse	AppServerResponse1
4695	SIMPLES	4,76341	23,76975	0,00219	28,53536	AppServerRequest	AppServerRequest1
4695	SIMPLES	28,53536	55618,18558	0,00261	55646,72355	AppServerResponse	AppServerResponse1
4696	REGULAR	4,76375	23,77162	0,00397	28,53933	AppServerRequest	AppServerRequest1
4696	REGULAR	28,53933	55641,95584	0,00415	55670,49932	AppServerResponse	AppServerResponse1
4697	REGULAR	4,76578	23,77356	0,00036	28,53969	AppServerRequest	AppServerRequest1
4697	REGULAR	28,53969	55665,73319	0,00643	55694,27931	AppServerResponse	AppServerResponse1
4698	SIMPLES	4,76599	23,77370	0,00076	28,54045	AppServerRequest	AppServerRequest1
4698	SIMPLES	28,54045	55689,51257	0,00264	55718,05566	AppServerResponse	AppServerResponse1
4699	REGULAR	4,76612	23,77433	0,00784	28,54829	AppServerRequest	AppServerRequest1
4699	REGULAR	28,54829	55713,28170	0,01939	55741,84938	AppServerResponse	AppServerResponse1
4700	SIMPLES	4,76653	23,78176	0,00206	28,55035	AppServerRequest	AppServerRequest1
4700	SIMPLES	28,55035	55737,08079	0,00257	55765,63371	AppServerResponse	AppServerResponse1
4701	REGULAR	4,76734	23,78302	0,00094	28,55129	AppServerRequest	AppServerRequest1
4701	REGULAR	28,55129	55760,86543	0,00633	55789,42306	AppServerResponse	AppServerResponse1
4702	REGULAR	4,76767	23,78363	0,00431	28,55560	AppServerRequest	AppServerRequest1
4702	REGULAR	28,55560	55784,65108	0,00611	55813,21279	AppServerResponse	AppServerResponse1
4703	REGULAR	4,76808	23,78752	0,00990	28,56550	AppServerRequest	AppServerRequest1
4703	REGULAR	28,56550	55808,43481	0,01334	55837,01365	AppServerResponse	AppServerResponse1
4704	SIMPLES	4,76839	23,79711	0,00087	28,56637	AppServerRequest	AppServerRequest1
4704	SIMPLES	28,56637	55832,24440	0,00638	55860,81715	AppServerResponse	AppServerResponse1
4705	SIMPLES	4,76927	23,79710	0,00685	28,57322	AppServerRequest	AppServerRequest1
4705	SIMPLES	28,57322	55856,04102	0,00805	55884,62230	AppServerResponse	AppServerResponse1
4706	SIMPLES	4,77014	23,80308	0,00085	28,57408	AppServerRequest	AppServerRequest1
4706	SIMPLES	28,57408	55879,85130	0,00521	55908,43059	AppServerResponse	AppServerResponse1
4707	REGULAR	4,77451	23,79956	0,00670	28,58077	AppServerRequest	AppServerRequest1
4707	REGULAR	28,58077	55903,64938	0,02255	55932,25271	AppServerResponse	AppServerResponse1
4708	REGULAR	4,77484	23,80594	0,00304	28,58382	AppServerRequest	AppServerRequest1
4708	REGULAR	28,58382	55927,47483	0,00965	55956,06830	AppServerResponse	AppServerResponse1
4709	REGULAR	4,77638	23,80744	0,00444	28,58826	AppServerRequest	AppServerRequest1
4709	REGULAR	28,58826	55951,28747	0,01068	55979,88641	AppServerResponse	AppServerResponse1
4710	REGULAR	4,77705	23,81121	0,00201	28,59026	AppServerRequest	AppServerRequest1
4710	REGULAR	28,59026	55975,10735	0,00466	56003,70228	AppServerResponse	AppServerResponse1
4711	REGULAR	4,77725	23,81301	0,01185	28,60212	AppServerRequest	AppServerRequest1
4711	REGULAR	28,60212	55998,91318	0,01461	56027,52990	AppServerResponse	AppServerResponse1
4712	SIMPLES	4,77783	23,82429	0,00188	28,60399	AppServerRequest	AppServerRequest1
4712	SIMPLES	28,60399	56022,75020	0,00283	56051,35702	AppServerResponse	AppServerResponse1
4713	REGULAR	4,77859	23,82540	0,01370	28,61769	AppServerRequest	AppServerRequest1
4713	REGULAR	28,61769	56046,56474	0,01795	56075,20037	AppServerResponse	AppServerResponse1
4714	REGULAR	4,77901	23,83867	0,00385	28,62154	AppServerRequest	AppServerRequest1
4714	REGULAR	28,62154	56070,41751	0,01178	56099,05083	AppServerResponse	AppServerResponse1
4715	REGULAR	4,77904	23,84250	0,00719	28,62873	AppServerRequest	AppServerRequest1
4715	REGULAR	28,62873	56094,26460	0,01073	56122,90406	AppServerResponse	AppServerResponse1
4716	SIMPLES	4,77988	23,84885	0,00115	28,62988	AppServerRequest	AppServerRequest1
4716	SIMPLES	28,62988	56118,12303	0,00167	56146,75458	AppServerResponse	AppServerResponse1
4717	REGULAR	4,78029	23,84959	0,00289	28,63276	AppServerRequest	AppServerRequest1
4717	REGULAR	28,63276	56141,97140	0,01429	56170,61845	AppServerResponse	AppServerResponse1
4718	REGULAR	4,78045	23,85232	0,00334	28,63611	AppServerRequest	AppServerRequest1
4718	REGULAR	28,63611	56165,83466	0,01274	56194,48351	AppServerResponse	AppServerResponse1
4719	REGULAR	4,78122	23,85489	0,01024	28,64635	AppServerRequest	AppServerRequest1
4719	REGULAR	28,64635	56189,69205	0,01293	56218,35133	AppServerResponse	AppServerResponse1
4720	SIMPLES	4,78355	23,86280	0,00036	28,64671	AppServerRequest	AppServerRequest1
4720	SIMPLES	28,64671	56213,56742	0,00183	56242,21595	AppServerResponse	AppServerResponse1
4721	COMPLEXA	4,78483	23,86188	0,00003	28,64674	AppServerRequest	AppServerRequest1
4721	COMPLEXA	28,64674	56237,43110	0,00252	56266,08036	AppServerResponse	AppServerResponse1
4722	REGULAR	4,78593	23,86081	0,00903	28,65577	AppServerRequest	AppServerRequest1
4722	REGULAR	28,65577	56261,28539	0,01422	56289,95539	AppServerResponse	AppServerResponse1
4723	REGULAR	4,78706	23,86871	0,00354	28,65931	AppServerRequest	AppServerRequest1
4723	REGULAR	28,65931	56285,16479	0,04661	56313,87071	AppServerResponse	AppServerResponse1
4724	REGULAR	4,78856	23,87075	0,01078	28,67008	AppServerRequest	AppServerRequest1
4724	REGULAR	28,67008	56309,07137	0,02322	56337,76468	AppServerResponse	AppServerResponse1
4725	REGULAR	4,78961	23,88048	0,00153	28,67161	AppServerRequest	AppServerRequest1
4725	REGULAR	28,67161	56332,97355	0,00607	56361,65122	AppServerResponse	AppServerResponse1
4726	COMPLEXA	4,79162	23,87999	0,00202	28,67363	AppServerRequest	AppServerRequest1
4726	COMPLEXA	28,67363	56356,85758	0,00379	56385,53500	AppServerResponse	AppServerResponse1
4727	COMPLEXA	4,79244	23,88118	0,00361	28,67723	AppServerRequest	AppServerRequest1
4727	COMPLEXA	28,67723	56380,73896	0,00488	56409,42107	AppServerResponse	AppServerResponse1
4728	SIMPLES	4,79265	23,88458	0,00014	28,67738	AppServerRequest	AppServerRequest1
4728	SIMPLES	28,67738	56404,62828	0,00415	56433,30980	AppServerResponse	AppServerResponse1
4729	REGULAR	4,79550	23,88187	0,00693	28,68431	AppServerRequest	AppServerRequest1
4729	REGULAR	28,68431	56428,50737	0,01279	56457,20446	AppServerResponse	AppServerResponse1
4730	SIMPLES	4,79558	23,88873	0,00821	28,69252	AppServerRequest	AppServerRequest1
4730	SIMPLES	28,69252	56452,40067	0,00822	56481,10141	AppServerResponse	AppServerResponse1
4731	SIMPLES	4,79650	23,89602	0,00151	28,69403	AppServerRequest	AppServerRequest1
4731	SIMPLES	28,69403	56476,30340	0,00290	56505,00033	AppServerResponse	AppServerResponse1
4732	COMPLEXA	4,79779	23,89624	0,00010	28,69413	AppServerRequest	AppServerRequest1
4732	COMPLEXA	28,69413	56500,20244	0,00417	56528,90075	AppServerResponse	AppServerResponse1
4733	COMPLEXA	4,79827	23,89586	0,00083	28,69497	AppServerRequest	AppServerRequest1
4733	COMPLEXA	28,69497	56524,10164	0,00096	56552,79757	AppServerResponse	AppServerResponse1
4734	COMPLEXA	4,79858	23,89639	0,00005	28,69501	AppServerRequest	AppServerRequest1
4734	COMPLEXA	28,69501	56547,99894	0,00075	56576,69471	AppServerResponse	AppServerResponse1
4735	SIMPLES	4,79867	23,89634	0,00065	28,69566	AppServerRequest	AppServerRequest1
4735	SIMPLES	28,69566	56571,89539	0,00165	56600,59270	AppServerResponse	AppServerResponse1
4736	REGULAR	4,79960	23,89607	0,00448	28,70014	AppServerRequest	AppServerRequest1
4736	REGULAR	28,70014	56595,78862	0,00463	56624,49340	AppServerResponse	AppServerResponse1
4737	REGULAR	4,80042	23,89972	0,00820	28,70835	AppServerRequest	AppServerRequest1
4737	REGULAR	28,70835	56619,68477	0,01633	56648,40944	AppServerResponse	AppServerResponse1
4738	REGULAR	4,80259	23,90576	0,01571	28,72405	AppServerRequest	AppServerRequest1
4738	REGULAR	28,72405	56643,59115	0,02050	56672,33570	AppServerResponse	AppServerResponse1
4739	SIMPLES	4,80314	23,92091	0,00654	28,73059	AppServerRequest	AppServerRequest1
4739	SIMPLES	28,73059	56667,52602	0,00958	56696,26619	AppServerResponse	AppServerResponse1
4740	SIMPLES	4,80447	23,92612	0,00028	28,73087	AppServerRequest	AppServerRequest1
4740	SIMPLES	28,73087	56691,46144	0,00029	56720,19260	AppServerResponse	AppServerResponse1
4741	SIMPLES	4,80560	23,92527	0,00069	28,73156	AppServerRequest	AppServerRequest1
4741	SIMPLES	28,73156	56715,38631	0,00157	56744,11944	AppServerResponse	AppServerResponse1
4742	REGULAR	4,80659	23,92497	0,00854	28,74010	AppServerRequest	AppServerRequest1
4742	REGULAR	28,74010	56739,30431	0,02123	56768,06564	AppServerResponse	AppServerResponse1
4743	SIMPLES	4,80877	23,93133	0,00262	28,74272	AppServerRequest	AppServerRequest1
4743	SIMPLES	28,74272	56763,25425	0,00736	56792,00432	AppServerResponse	AppServerResponse1
4744	REGULAR	4,80989	23,93282	0,00269	28,74541	AppServerRequest	AppServerRequest1
4744	REGULAR	28,74541	56787,19174	0,01310	56815,95025	AppServerResponse	AppServerResponse1
4745	SIMPLES	4,81103	23,93438	0,00020	28,74561	AppServerRequest	AppServerRequest1
4745	SIMPLES	28,74561	56811,13902	0,00182	56839,88645	AppServerResponse	AppServerResponse1
4746	SIMPLES	4,81117	23,93444	0,00240	28,74800	AppServerRequest	AppServerRequest1
4746	SIMPLES	28,74800	56835,07288	0,00472	56863,82560	AppServerResponse	AppServerResponse1
4747	REGULAR	4,81121	23,93679	0,00727	28,75527	AppServerRequest	AppServerRequest1
4747	REGULAR	28,75527	56859,00713	0,00816	56887,77056	AppServerResponse	AppServerResponse1
4748	COMPLEXA	4,81137	23,94390	0,00345	28,75872	AppServerRequest	AppServerRequest1
4748	COMPLEXA	28,75872	56882,95574	0,00476	56911,71921	AppServerResponse	AppServerResponse1
4749	COMPLEXA	4,81142	23,94730	0,00096	28,75968	AppServerRequest	AppServerRequest1
4749	COMPLEXA	28,75968	56906,90683	0,00331	56935,66982	AppServerResponse	AppServerResponse1
4750	REGULAR	4,81211	23,94757	0,00512	28,76480	AppServerRequest	AppServerRequest1
4750	REGULAR	28,76480	56930,85258	0,00631	56959,62369	AppServerResponse	AppServerResponse1
4751	SIMPLES	4,81242	23,95238	0,00589	28,77069	AppServerRequest	AppServerRequest1
4751	SIMPLES	28,77069	56954,80539	0,00711	56983,58319	AppServerResponse	AppServerResponse1
4752	SIMPLES	4,81252	23,95817	0,00334	28,77403	AppServerRequest	AppServerRequest1
4752	SIMPLES	28,77403	56978,76733	0,00440	57007,54576	AppServerResponse	AppServerResponse1
4753	REGULAR	4,81356	23,96047	0,00653	28,78056	AppServerRequest	AppServerRequest1
4753	REGULAR	28,78056	57002,72567	0,00954	57031,51576	AppServerResponse	AppServerResponse1
4754	REGULAR	4,81371	23,96685	0,00819	28,78874	AppServerRequest	AppServerRequest1
4754	REGULAR	28,78874	57026,69387	0,03135	57055,51397	AppServerResponse	AppServerResponse1
4755	SIMPLES	4,81376	23,97499	0,00102	28,78976	AppServerRequest	AppServerRequest1
4755	SIMPLES	28,78976	57050,69919	0,00515	57079,49411	AppServerResponse	AppServerResponse1
4756	REGULAR	4,81527	23,97449	0,03673	28,82649	AppServerRequest	AppServerRequest1
4756	REGULAR	28,82649	57074,64211	0,05200	57103,52059	AppServerResponse	AppServerResponse1
